Business Id,Business Name,Address,Take-out,Wi-Fi,Alcohol,Good for Kids,Parking,Good For Lunch,Good For Dinner,Good For Dessert,Good For Latenight,Good For Brunch,Good For Breakfast,Stars
VToMv6ukjQv3KMOXAO30TQ,Restaurant,515 Cottage Grove Rd Lake Edge Madison WI 53774,1,0,1,0,1,0,1,0,0,0,0,3.5,
KrpzkbFvCTcM7fPVZN7h1w,Restaurant,3350 Novat St #135 Northwest Las Vegas NV 89129,1,0,1,0,1,0,0,0,0,0,0,3.0,
TwMfahsPHFnkLiqqvyalAQ,Restaurant,1010 W Southern Ave Mesa AZ 85210,1,0,1,0,1,0,1,0,0,0,0,3.0,
6ZYt8IChJmH3Ra5IqnlivA,Restaurant,1342 W Warner Rd Tempe AZ 85281,1,0,1,0,1,0,0,0,0,0,0,3.0,
F83LblellrJu8dFdu3U2Sw,Restaurant,9719 N Hayden Rd Scottsdale AZ 85258,1,0,1,0,1,0,0,0,0,0,0,4.0,
RdMnnZDQQxPPhhKEDkjGmw,Restaurant,Safeway Shopping Center 28465 N Vistancia Blvd Ste 103 Peoria AZ 85383,1,0,1,0,1,0,0,0,0,0,0,3.5,
BojnLUPz5IzZKyQocGc7uw,Restaurant,2030 W Camelback Rd Phoenix AZ 85015,1,0,1,0,1,0,0,0,0,0,0,4.0,
5I3H_dsz7u90rir67QJq_w,Restaurant,2189 E University Dr Tempe AZ 85281,1,0,1,0,1,0,0,0,0,1,0,3.0,
WxZ7lWnN_AJCa8-Vd1A7ZQ,Restaurant,2815 W Peoria Ave Phoenix AZ 85029,1,0,1,0,0,0,1,0,0,0,0,4.5,
uTd7ksJAy7Zta9r0UXQIuA,Restaurant,Golden Nugget Hotel & Casino 129 E Fremont St Downtown Las Vegas NV 89101,1,0,1,0,1,0,1,0,0,0,0,3.0,
sFjwAQgVH7bGxb7_Jaf_jw,Restaurant,14192 Rivergate Pkwy Steele Creek Charlotte NC 28273,1,0,1,0,1,0,0,0,0,0,0,3.0,
lNTr33k59a_QbVLD3eKB3Q,Restaurant,10025 Weddington Rd Concord NC 28027,1,0,1,0,1,0,1,0,0,0,0,2.5,
HtOr8cabgigirtDkN-oBcQ,Restaurant,1158 W Washington St #105 Tempe AZ 85281,1,0,1,0,1,0,0,0,0,0,0,3.5,
5pEjak7h4e0lbZpMMyh2fg,Restaurant,1600 Montford Dr South Park Charlotte NC 28209,0,0,1,0,1,0,1,0,0,0,0,3.5,
eKLZiTmWRvw576D8LMHRPA,Restaurant,1806 Windsor Square Dr Mattews NC 28105,1,0,0,0,0,0,0,0,0,0,0,3.0,
NXPeKHgktHKnsntL58PJVA,Restaurant,366 N Caswell Rd Elizabeth Charlotte NC 28204,0,0,1,1,1,0,1,0,0,0,0,3.5,
1uPTCXmcAVujpLs1ieLUzg,Restaurant,2122 E Carson St South Side Pittsburgh PA 15203,1,0,1,0,1,0,1,0,0,0,0,4.0,
h0AZ9oNnaKa5tS0R2qWRgQ,Restaurant,18835 N Thompson Peak Pkwy Scottsdale AZ 85250,1,0,0,0,0,0,0,0,0,0,0,4.0,
PwTFdwexXt1ieYoMfN2j6g,Restaurant,3922 Blue Diamond Rd Southwest Las Vegas NV 89139,1,0,1,0,0,0,0,1,0,1,0,3.5,
zE8tWlS_MmPAIF3vTIgKDA,Restaurant,1275 W Warm Springs Rd Ste 160 Las Vegas NV 89014,1,0,1,0,0,0,0,0,0,0,0,2.5,
yCQ2KC8OETCyQDCRw7mXrg,Restaurant,10720 W Indian School Rd Phoenix AZ 85037,1,0,1,0,0,0,1,0,0,0,0,3.5,
QZ0IytLrt6z5DCqiP_LJbA,Restaurant,9495 W. Coyotes Blvd. Glendale AZ 85305,1,0,0,0,0,0,0,0,0,0,0,3.0,
puy0PzIcCgR3KWJI7llBFQ,Restaurant,945 N. Dobson Rd. Mesa AZ 85201,1,0,1,0,1,0,1,0,0,0,0,3.5,
VKtZk23K28Rp_9ku70zCrQ,Restaurant,Margaret Morrison St Squirrel Hill Pittsburgh PA 15213,0,0,0,0,0,0,0,0,0,0,0,4.0,
LNP-i3U9HdLQaPMKc2WISg,Restaurant,6970 N 95th Ave Glendale AZ 85305,0,0,1,0,0,0,0,0,0,0,0,2.5,
41t-hpClH6k5ZlK39Q3WIQ,Restaurant,1442 E Lake Mead Pkwy Henderson NV 89015,1,0,1,0,1,0,1,0,0,0,0,3.0,
WdpPGvnZ27jrSTXpYgSsDA,Restaurant,2515 N Scottsdale Rd #12 Scottsdale AZ 85257,1,0,1,0,1,0,1,0,0,0,0,3.5,
1Jx_WsGs4Fc448fBcuo5Jg,Restaurant,845 Stockbridge Dr Fort Mill SC 29708,1,0,1,0,1,0,1,0,0,0,0,3.5,
hQZGxLGcqSWb89ZFhdExjA,Restaurant,3434 W Greenway Rd Unit 128 Phoenix AZ 85053,1,0,1,0,0,0,0,0,0,0,0,2.5,
8T6y70UETf-C64x-0HJTvg,Restaurant,7770 Lyles Ln Concord NC 28027,1,0,1,0,1,0,0,0,0,0,0,2.5,
LRuIY8JFqadCSYLo242MGg,Restaurant,114 W Adams St 102 Phoenix AZ 85003,1,0,1,0,1,0,0,0,0,0,0,4.0,
xSVpRivdivdz1qgEdgXkAQ,Restaurant,3490 N Litchfield Rd Goodyear AZ 85395,0,0,0,0,0,0,0,0,0,0,0,3.5,
q1L6bDk1jfh18Q4USMlnGw,Restaurant,6822 Phillips Pl Ct Ste G South Park Charlotte NC 28210,1,0,1,0,1,0,0,0,0,0,0,3.5,
zN1pDCfcvti11jinX7ahVw,Restaurant,8140 Providence Rd - 300 Arboretum Charlotte NC 28277,1,0,1,0,1,0,1,0,0,0,0,4.0,
bQiAU9rKpdixtFuX0OoRmA,Restaurant,8314 Pineville-Matthews Rd Ste 901 Charlotte NC 28226,1,0,1,0,1,0,0,0,0,0,0,4.5,
r_tiu5GF0UAOiGBgbfDeyA,Restaurant,Old Lancaster Shopping Ctr 15025 Lancaster Hwy Ballantyne Charlotte NC 28277,1,0,1,0,1,0,1,0,0,0,0,3.0,
LsHqtkdZPorIC9xOZEpz6A,Restaurant,7450 W Chandler Blvd Chandler AZ 85226,1,0,1,0,1,0,1,0,0,0,0,3.5,
qy7NtAyd7SXXPM0H44XVAg,Restaurant,2180 E Baseline Rd Phoenix AZ 85042,1,0,1,0,0,0,0,0,0,0,0,2.0,
wjdliX7p3uNZJSSiwB737w,Restaurant,1849 N Scottsdale Rd Tempe AZ 85281,1,0,1,0,1,0,1,0,0,0,0,3.5,
nLTV6CNMZaPeV62T5PF_LA,Restaurant,5884 Ellsworth Ave Shadyside Pittsburgh PA 15232,0,0,1,0,1,0,1,0,0,0,0,2.5,
wfofFm3AqtyK_ujNQ893mQ,Restaurant,MGM Grand Hotel and Casino 3799 Las Vegas Blvd S Eastside Las Vegas NV 89109,0,0,1,0,1,0,1,0,0,0,0,4.5,
pUy7SeNQwyZjDtnfL4hFeA,Restaurant,13840 Steele Creek Rd Steele Creek Charlotte NC 28273,1,0,1,0,1,0,0,0,0,0,0,4.0,
gRTbQIOGdBgBFFcF1_8Uhg,Restaurant,2451 W Broadway Monona WI 53713,1,0,1,0,1,0,1,0,0,0,0,2.5,
DGOlhi2qIxet3t96y3niXw,Restaurant,647 Smithfield St Downtown Pittsburgh PA 15222,1,0,0,0,0,0,0,0,0,0,0,3.0,
I9IDCNPrOvJYavtsH936cA,Restaurant,2 PPG Pl Food Ct Downtown Pittsburgh PA 15222,1,0,1,0,0,0,0,0,0,0,0,3.5,
riIpmJ8cgVZi9-mxYq5L_w,Restaurant,39510 Daisy Mountain Rd #160 Anthem AZ 85086,1,0,1,0,1,0,1,0,0,0,0,3.0,
W-Juya_a9cMGUHkUbtQzLQ,Restaurant,1936 W Southern Ave Mesa AZ 85202,1,0,1,0,0,0,0,0,0,0,0,4.0,
EA5Hew-jm2Qh5U6N3VWapg,Restaurant,20 W Mifflin Capitol Madison WI 53703,1,0,0,0,0,0,0,0,0,0,0,3.5,
17FKJgS11HppOf00qXKEqA,Restaurant,8820 S Eastern Ave Las Vegas NV 89123,1,0,1,0,1,0,0,0,0,0,0,3.5,
kSWu7MCwCTjqsmRzrnx92A,Restaurant,7273 N 95th Ave Glendale AZ 85305,0,0,1,1,1,0,0,0,0,0,0,2.0,
kC_cOPG3SvfWkcaQkHJW2w,Restaurant,7860 W. Tropical Parkway Centennial Las Vegas NV 89149,1,0,1,0,1,0,0,0,0,0,0,3.5,
5TBOg9Rf47SECB8gTNGqeQ,Restaurant,6004 Penn Cir S Shadyside Pittsburgh PA 15206,1,0,1,0,1,0,1,0,0,0,0,3.5,
vdqEvDBpheasPHF0JP9RQQ,Restaurant,193 N Gibson Rd Henderson NV 89077,1,0,0,0,0,0,0,0,0,0,0,2.5,
yumgsa9m02CACzq0dHZP7Q,Restaurant,3415 Toringdon Way Ballantyne Charlotte NC 28277,1,0,1,0,1,0,0,0,0,0,0,3.5,
cc4BvGK8eRu-fFE4GK3vSQ,Restaurant,2101 Greentree Rd Pittsburgh PA 15220,1,0,1,0,1,0,1,0,0,0,0,4.0,
Uke8Pq1m918WW0n0_jEmWw,Restaurant,6501 E Greenway Pkwy Ste 123 Scottsdale AZ 85254,1,0,1,0,1,0,0,0,0,0,0,3.5,
Knb3qsWKs9765JAGwyV1mA,Restaurant,4091 S Gilbert Rd Gilbert AZ 85297,1,0,1,0,1,0,0,0,0,0,0,2.5,
ttCWIiHpoiuZX96D2KbNaQ,Restaurant,961 Liberty Ave Downtown Pittsburgh PA 15289,0,0,0,0,0,0,0,0,0,0,0,3.0,
DGtOkc0KNTyK8rDkmsPNYw,Restaurant,23 S McClintock Dr Tempe AZ 85281,1,0,1,0,1,0,1,0,0,0,0,4.0,
AbS4rMXc19XJJcXVZDhy7w,Restaurant,1076 W Chandler Blvd Chandler AZ 85224,1,0,1,0,1,0,1,0,0,0,0,3.5,
ww3W0CxXOMBjvgxG5rrS6g,Restaurant,2550 S Rainbow Blvd Westside Las Vegas NV 89146,1,0,0,0,0,0,0,0,0,0,0,3.0,
DL8sIhW5Ew7dXvYxEOj9TQ,Restaurant,4432 N Miller Rd Ste 107 Scottsdale AZ 85251,1,0,1,0,0,0,0,0,0,0,0,3.0,
-K22CWorrReIV_kgLa6dmQ,Restaurant,7345 S Durango Dr Ste 118-121 Southwest Las Vegas NV 89113,1,0,1,0,1,0,1,0,0,0,0,4.0,
QeQQon7GReMtjQiqKgln_w,Restaurant,8280 W Union Hills Dr Ste 110 Glendale AZ 85308,1,0,1,0,1,0,1,0,0,0,0,4.0,
wetCkf15H70FMjYwQ6s7Sg,Restaurant,9320 W Flamingo Rd Spring Valley Las Vegas NV 89147,1,0,1,0,1,0,1,0,0,0,0,4.0,
r4AG1WXCRWkZKQctrcy9FA,Restaurant,9788 W Northern Ave Peoria AZ 85345,1,0,1,0,1,0,1,0,0,0,0,4.0,
oBVS96DtPGk9GU8zPx5Hjg,Restaurant,IKEA Tempe 2110 W  Ikea Way Tempe AZ 85284,1,0,1,0,1,0,0,0,0,0,0,3.5,
RUv_t0JTrytwsRwC7eHs8A,Restaurant,Charlotte Dougles International Airport - Concourse B 5501 Josh Birmingham Pkwy. Charlotte NC 28208,1,0,1,0,1,0,0,0,0,0,0,3.5,
o_w69y1M6pkKetd1w43i_w,Restaurant,2150 E Williams Field Rd Ste 118 Gilbert AZ 85295,1,0,1,0,1,0,1,0,0,0,0,4.0,
4bAKfxF3cXWPCCzqjJTA7A,Restaurant,Whitehall Commons 8170 S Tryon St Ste E Steele Creek Charlotte NC 28273,1,0,1,0,1,0,1,0,0,0,0,4.0,
hYDLAZBDpbSKtTyFrnVv_A,Restaurant,375 Lewis Ave Downtown Las Vegas NV 89101,1,0,1,0,1,0,0,0,0,0,0,3.5,
pysqDAUtS3Fr94vBZAlEcg,Restaurant,5349 Ballantyne Commons Pkwy Charlotte NC 28277,1,0,1,0,0,0,0,0,0,0,0,3.0,
xzFrx0MTSb0UV4qrYjUtrQ,Restaurant,5482 E Lake Mead Blvd Sunrise Las Vegas NV 89156,1,0,1,0,0,0,0,0,0,0,0,4.0,
6Svv3pgeGt1c4BcngzQOWA,Restaurant,860 E Twain Ave Eastside Las Vegas NV 89169,1,0,1,0,1,0,0,0,0,0,0,3.0,
WiAY7lyT-DC7Zk3StMMp0g,Restaurant,1910 S. Gilbert Rd. Mesa AZ 85204,1,0,1,0,1,0,1,0,0,0,0,3.0,
aOR_hD-xXsnU6bgVcJ3uXw,Restaurant,2081 N Arizona Ave Ste 132 Chandler AZ 85225,1,0,1,0,1,0,0,0,0,0,0,4.0,
d9rgDxYwfghhWI6Qc6n5Ig,Restaurant,1710 Kenilworth Ave Ste 203 Dilworth Charlotte NC 28203,1,0,1,0,1,0,1,0,0,0,0,3.5,
1hqvPXcoXiewmALiVtzmnw,Restaurant,5534 Ablemarle Rd Eastland Charlotte NC 28212,0,0,0,0,0,0,0,0,0,0,0,3.0,
V3MqDdWmQVbY3Cwk-kAKqg,Restaurant,3097 Sunnyside St Stoughton WI 53589,0,0,1,0,0,0,0,0,0,0,0,4.0,
u0cuE27NIdXAil6i-scRGw,Restaurant,8565 W Sahara Ave Westside Las Vegas NV 89117,1,0,1,0,1,0,1,0,0,0,0,3.0,
q34vLVEbHPzS0ZUC8XGsVw,Restaurant,6718 W Deer Valley Rd Ste F103 Glendale AZ 85310,0,0,0,0,0,0,0,0,0,0,0,2.0,
T8xI1f3_yHzhrquCZh07Wg,Restaurant,3800 N Central Ave Phoenix AZ 85012,1,0,1,0,0,0,0,0,0,0,1,4.0,
HSSjkJ3wKQ0AqTzVHDpHWQ,Restaurant,300 S Craig St Oakland Pittsburgh PA 15213,1,0,1,0,1,0,0,0,0,0,0,3.5,
OGRdRr9rjsXGChCsK7vfXw,Restaurant,418 S Craig St. Oakland Pittsburgh PA 15213,1,0,1,0,0,0,0,0,0,0,0,3.0,
AuhN2byA2Cyn-uzWD-pJxw,Restaurant,3619 Forbes Ave Oakland Pittsburgh PA 15213,1,0,1,0,1,0,0,0,0,0,0,4.0,
C_zkvtWMqDucxR1U57lDCg,Restaurant,120 N Cedar St Ste 755 Third Ward Charlotte NC 28202,1,0,1,0,1,0,0,0,0,0,0,3.5,
2xf0BwWMLhAZojYNAHR6Gw,Restaurant,Latta Arcade Space 120 320 S Tryon St Uptown Charlotte NC 28202,1,0,1,0,0,0,0,0,0,0,0,3.0,
CPAgXYZGlTyz7L2fvN_Erw,Restaurant,EpiCentre 210 E Trade St Ste A-208 Uptown Charlotte NC 28202,1,0,1,0,1,0,0,0,0,0,0,2.5,
PvFVdkhGeVfHZdIkMBLOBA,Restaurant,2001 E 7th St Elizabeth Charlotte NC 28204,1,0,1,0,1,0,0,0,0,0,0,3.0,
YqRptNqPphwwP4Cg2sYQ2g,Restaurant,7436 Mineral Point Rd Madison WI 53717,0,0,1,0,1,0,0,0,0,0,0,2.5,
avCemWYA3kFhKbT9zn1fhw,Restaurant,3145 N Sharon Amity Rd Eastland Charlotte NC 28205,1,0,1,0,1,0,1,0,0,0,0,4.0,
Se_Ec1GbC7v35OhuHHXgyQ,Restaurant,13915 N Dysart Rd Ste 3 El Mirage AZ 85335,1,0,1,0,1,0,1,0,0,0,0,4.0,
2ZSX80pEmSfeH2h2Bb-Muw,Restaurant,10575 Siena Monte Ave South Summerlin Las Vegas NV 89135,0,0,1,1,0,0,0,0,0,0,0,3.5,
14gY1iJ-KRnERxHj4ONasA,Restaurant,123 6th St Downtown Pittsburgh PA 15222,1,0,1,0,1,0,0,0,0,0,0,3.5,
L9ANG1S2a-ap3FDASsyNgw,Restaurant,Hilldale Mall 430 N Midvale Blvd Madison WI 53705,1,0,0,0,0,0,0,0,0,0,0,2.5,
p7m9uYWxKSFCF-qC7hPxPQ,Restaurant,751 E Bell Rd Phoenix AZ 85022,1,0,1,0,1,0,0,0,0,0,0,3.5,
YvQKDmSQqs-R7vPEWV2EiA,Restaurant,3961 S Gilbert Rd Gilbert AZ 85296,1,0,1,0,1,0,1,0,0,0,0,3.5,
0q98gY5I_5Ad_zLowCDkGA,Restaurant,Lake Pleasant Towne Center 9980 W Happy Valley Rd Peoria AZ 85383,1,0,1,0,1,0,0,0,0,0,0,3.0,
js12Ev8XKlh36gZeGHzQnA,Restaurant,The Palazzo 3325 Las Vegas Blvd S The Strip Las Vegas NV 89109,1,0,1,0,1,0,1,0,0,0,0,3.0,
KmALJUdnR-UGoXPXXqv9Ew,Restaurant,14835 Ballantyne Village Way Ballantyne Charlotte NC 28277,1,0,1,0,0,0,0,0,0,0,0,3.0,
OYz9KLjBsvTx7ZoGha2IPQ,Restaurant,13545 Steelcroft Pkwy Steele Creek Charlotte NC 28278,1,0,1,0,1,0,1,0,0,0,0,3.0,
A-7LUuRxyWAvX5IuUg6A7A,Restaurant,121 Oakland Ave Oakland Pittsburgh PA 15289,1,0,1,0,1,0,1,0,0,0,0,4.0,
MonRZXpZ1vbBtw-q9bfGug,Restaurant,4412 Liberty Ave Bloomfield Pittsburgh PA 15224,1,0,1,0,1,0,1,0,0,0,0,4.0,
ShObkipoAQV3I_vn_f-mDg,Restaurant,2701 Atwood Ave Schenk - Atwood Madison WI 53704,1,0,1,0,0,0,1,0,0,0,0,2.5,
xqSZ5KXTOzQNbFXYodVZHg,Restaurant,4422 Colwick Rd Cotswold Charlotte NC 28211,1,0,1,0,1,0,1,0,0,0,0,4.0,
5r9ORbK8eaSVDBiT1DaSug,Restaurant,8700 Pineville-Matthews Rd Charlotte NC 28226,1,0,1,0,1,0,0,0,0,0,0,3.5,
--zgHBiQpr8H2ZqSdGmguQ,Restaurant,3743 South Las Vegas Bl The Strip Las Vegas NV 89109,0,0,1,1,0,0,0,0,0,0,0,3.0,
Fg5VkQsHRm7V1Hq9GEsUBg,Restaurant,10237 N Metro Pkwy W Phoenix AZ 85051,1,0,1,0,1,0,0,0,0,0,0,3.0,
jfXqQTdxktGQWkELGn-7wA,Restaurant,Superstition Springs Center 6613 E Southern Ave Mesa AZ 85206,1,0,1,0,1,0,0,0,0,0,0,3.5,
NimYxl6aOBFljmcdgeLDbQ,Restaurant,8040 Las Vegas Blvd S Southeast Las Vegas NV 89123,0,0,0,1,0,0,0,0,0,0,0,3.5,
M_b7P2IBKY6zyqDmXE1kJA,Restaurant,Wynn Las Vegas 3131 Las Vegas Blvd S The Strip Las Vegas NV 89109,1,0,1,0,1,0,1,0,0,0,0,3.5,
6v0vQm3wXzaFoEywvpbnqg,Restaurant,9748 W. Northern Ave. Peoria AZ 85345,1,0,1,0,1,0,0,0,0,0,0,3.5,
lW9Up8oVTWUEut_R6nZG-g,Restaurant,3606 Rue Ontario E Montreal QC H1W 1R7,1,0,0,0,0,0,0,0,0,0,0,4.0,
rWmYk-i8EF-g07KnVkdlqQ,Restaurant,4970 Rue Hochelaga Montréal QC H1V 1E8,0,0,1,0,0,0,0,0,0,0,0,2.5,
yLj-pKIc-V530j1G6ySQ2Q,Restaurant,5300 rue Sherbrooke E Montreal QC H1V 1A1,1,0,0,0,0,0,0,0,0,0,0,2.5,
IY5GFZTZCywC0ylKuG9ebA,Restaurant,2901 Sherbrooke Rue E Montreal QC H1W 1B2,0,0,0,0,0,0,0,0,0,0,0,3.5,
IYdjcA92wjvM5RtPZ3C7kw,Restaurant,7300 Des Roseraies Boul Anjou QC H1M 2T5,1,0,1,0,0,0,0,0,0,0,0,2.0,
pvbBfLIVJ_5sJXUTAKmkng,Restaurant,7325 Langelier Boulevard Saint-Leonard QC H1S 1V6,0,0,1,1,0,0,0,0,0,0,0,3.0,
LZv7qzY_RMvxrkMs-_ToIA,Restaurant,8287 Maurice-Duplessis Boul Montreal QC H1E 3B5,0,0,0,0,0,0,0,0,0,0,0,3.5,
gas4eqbnp_dzdA3kith5XA,Restaurant,5670 Rue Sherbrooke E Montreal QC H1N 1A1,0,0,0,1,0,0,0,0,0,0,0,4.0,
Ra8dwM6dGUQszCXiUDPf2A,Restaurant,6549 rue Jarry E Montréal QC H1P 1W2,1,0,1,0,1,0,0,0,0,0,0,3.5,
dIcc2Z7m-JcHHLxwCuyfug,Restaurant,7301Boulevard Henri-Bourassa E Montreal QC H1E 2Z6,0,0,1,1,0,0,0,0,0,0,0,4.0,
s9zHOmnjn76CluBfoefNrg,Restaurant,2500 Rue Beaubien E Montreal QC H1Y 1G3,0,0,0,1,0,0,0,0,0,1,0,3.5,
No_yhpCxnTIbPREPu-7d5w,Restaurant,6860 Sherbrooke Rue E Montreal QC H1N 1E2,1,0,1,0,0,0,0,0,0,0,0,2.5,
9eDgQCBSwsM2ipAEqJtijA,Restaurant,3349 Ontario Rue E Montreal QC H1W 1P8,1,0,1,0,0,0,1,0,0,0,0,3.5,
dFEN3l7D-ukjGz4eDzlzKw,Restaurant,6343 Rue Sherbrooke E Montreal QC H1N 1C3,1,0,1,0,0,0,0,0,0,0,0,3.0,
3IQklarg7couxZURv-UBHA,Restaurant,7275 Sherbrooke Rue East Montreal QC H1N 1E9,0,0,1,1,0,0,0,0,0,0,0,2.5,
8AfCqrr-aQtPg0JdGor9og,Restaurant,4028 Rue Masson Montréal QC H1X 1T8,1,0,1,0,0,0,0,0,0,0,0,4.0,
btSNykS8wnIjb5sspEVh_Q,Restaurant,2212 Saint-Germain Rue Montreal QC H1W 2T7,0,0,1,1,0,0,0,0,0,0,0,4.5,
6wjsjJptiA4N5XcRadFniw,Restaurant,4223 Rue Ontario E Montreal QC H1V 1K2,1,0,0,0,0,0,0,0,0,0,0,1.5,
0RsYRnk0z2Y_GbK7fB9nLQ,Restaurant,4821 Rue Sainte-Catherine E Montreal QC H1V 1Z7,0,0,1,1,1,0,0,0,0,0,0,4.5,
IxN8Lp3AfjiJNrCDYL8mig,Restaurant,6649 De Marseille Rue Montreal QC H1N 1M1,0,0,0,1,0,0,0,0,0,0,0,3.5,
WvZU5CF7jnBfsS5ah6sp1Q,Restaurant,3204 Jarry Rue E Montreal QC H1Z 2E2,1,0,1,0,1,0,0,0,0,0,0,3.0,
Gt76NQ7VGD3ijC_VUTsusg,Restaurant,5843 Rue Sherbrooke E Montreal QC H1N 1B3,1,0,1,0,0,0,0,0,0,0,0,3.5,
5ezeormfQE922xttsG-WWg,Restaurant,5666 Sherbrooke Rue E Montréal QC H1N 1A1,1,0,0,0,0,0,0,0,0,0,0,4.0,
EUqCIk70-jb8BKKKfP2wQA,Restaurant,2876 rue Masson Montreal QC H1Y 1W9,0,0,0,0,0,0,0,0,0,0,0,4.5,
FAwJNn9D5rcJBYRPzChfAA,Restaurant,4689 Jean-Talon Rue E Saint-Leonard QC H1S 1K3,0,0,0,0,0,0,0,0,0,0,0,1.5,
1SFM-hfzxAtQJVEQMJZd9A,Restaurant,3244 Masson Rue Montreal QC H1Y 1Y3,0,0,0,0,0,0,0,0,0,0,0,3.5,
PHRBzNoeIqQCTRLP5PvpZg,Restaurant,6741 Boulevard St-Laurent Montreal QC H2S 3C8,0,0,1,1,0,0,0,0,0,0,0,3.0,
XZQz1fMNaUm2AZ_Q6qXoMw,Restaurant,5337 Rue Henri-Bourassa E Montréal-Nord QC H1G 2T1,1,0,1,0,0,0,0,0,0,0,0,2.5,
WnKo4iXs5xPceY5PrZO1oA,Restaurant,5960 Rue Sherbrooke E Montreal QC H1N 1B8,1,0,0,0,0,0,0,0,0,0,0,3.5,
iVmVe7VqGAa5D2rQj_dqEg,Restaurant,3850 Rue St-Catherine E Montreal QC H1W 2G2,1,0,1,0,0,0,0,0,0,0,0,3.0,
3zbSWZEQU7MzcuTzsU_7mA,Restaurant,6878 Jean-Talon Rue E Saint-Leonard QC H1S 1N1,1,0,0,0,0,0,0,0,0,0,0,2.0,
xwZuGqSiPcyMlU6PEWQK9Q,Restaurant,5660 Sherbrooke Rue E Montreal QC H1N 1A1,0,0,0,0,0,0,0,0,0,0,0,3.0,
Zq_gD2QmsSN_plU90MQzNQ,Restaurant,4490 Jean-Talon E Saint-Leonard QC H1S 1K1,1,0,0,0,0,0,0,0,0,0,0,4.0,
PdBspPLErsUdOacCQw8FqQ,Restaurant,6675 Jean-Talon Rue E Saint-Leonard QC H1S 1N2,1,0,1,0,0,0,0,0,0,0,0,4.5,
w_fbuHUJL531vlfbHRAJYg,Restaurant,3177 Rue Masson Montreal QC H1Y 1Y2,0,0,1,1,0,0,0,0,0,0,0,2.0,
51Ck-pivbP8X_QRSty1y0Q,Restaurant,3119 rue Masson Montréal QC H1Y 1X9,0,0,1,1,0,0,1,0,0,0,0,4.0,
iwBFQwIMRmhjKGiC2eoMWA,Restaurant,4673 Jarry Rue E Saint-Leonard QC H1R 1X6,1,0,1,0,0,0,0,0,0,0,0,4.0,
TQ6LtWUKviieSZDDPwK2iA,Restaurant,5190 Jarry Rue E Saint-Leonard QC H1R 1Y4,1,0,0,0,0,0,0,0,0,0,0,3.5,
geDBHXNhLPTiIK2_jAt2zA,Restaurant,3950 Sherbrooke Rue E Montreal QC H1X 2A6,0,0,1,1,0,0,0,0,0,0,0,3.0,
q1GMRWGMQd7Ut1D0NFZlMA,Restaurant,5222 Rue Sherbrooke E Montreal QC H1V 1A1,1,0,1,0,0,0,0,0,0,0,0,3.0,
fpt26V0LGWkvfp5N-zJqLg,Restaurant,3240 Rachel Rue E Montreal QC H1W 1A4,0,0,0,0,0,0,0,0,0,0,0,4.0,
K1tKamFGG-dtV52RFoBF-w,Restaurant,12585 Sherbrooke Rue E Pointe-Aux-Trembles QC H1B 1C8,1,0,1,0,0,0,0,0,0,0,0,4.5,
yMWNRex4FFMeIaLvtG0a0Q,Restaurant,3090 Rue Sherbrooke E Montreal QC H1W 1B5,1,0,1,0,0,0,0,0,0,0,0,3.5,
MJCGClJU-Wa75WN5e7g8jg,Restaurant,6419 Jean-Talon Rue E Saint-Leonard QC H1S 3E7,0,0,0,0,0,0,0,0,0,0,0,2.0,
MsOowhu83APewvY1M7hVZg,Restaurant,4445 Rue Ontario E Montreal QC H1V 3V3,0,0,0,1,0,0,0,0,0,0,0,2.0,
J_MqT6L5OlwlB_33famyyA,Restaurant,6837 Sherbrooke Street E Montreal QC H1N 1C7,0,0,0,0,0,0,0,0,0,0,0,5.0,
9ZBKg9nXQilRJLIp7eJO8A,Restaurant,8011 Blaise-Pascal Av Montreal QC H1E 3X7,1,0,0,0,0,0,0,0,0,0,0,4.0,
HgSv6M0pJvnaohONQ42gag,Restaurant,4293 Rue Saint-Denis Montreal QC H2J 2K9,1,0,1,0,0,0,0,0,0,0,0,3.5,
KX0lAr0yRfcs7DkLRudIcg,Restaurant,43 De La Gauchetiere Rue Montreal QC H2X 1P4,0,0,0,0,0,0,0,0,0,0,0,2.5,
6GE8tRgNPG4__JcSgsC6GQ,Restaurant,9481 Lajeunesse Rue Montreal QC H2M 1S5,0,0,0,0,0,0,0,0,0,0,0,3.5,
0DtZaDi7scZJ6c1sRGs8Vw,Restaurant,3751 Saint-Urbain Rue Montreal QC H2W 1T4,1,0,1,0,0,0,0,0,0,0,0,3.5,
_dgnqH3rz1L_qOGMeihIyA,Restaurant,363 Saint-Francois-Xavier Rue Montreal QC H2Y 3P9,1,0,1,0,1,0,1,0,0,0,0,3.5,
L7YolEjKoFGWrYNy67PHIA,Restaurant,480 Boul Saint-Laurent Montreal QC H2Y 3Y7,1,0,1,0,0,0,0,0,0,0,0,3.0,
SJlL7nk1dF4I3yp1oewwvg,Restaurant,3711 Boul Saint-Laurent Montreal QC H2X 2V7,0,0,0,0,0,0,0,0,0,0,0,3.0,
ea3whivAzTgVReb155HWLw,Restaurant,1650 Avenue Laurier Est Montreal QC H2J 1J2,1,0,1,0,1,0,1,0,0,0,0,4.5,
lSzdL-rmAw5tPTAxv-TzIg,Restaurant,1145 De Bullion Street Montreal QC H2X 2Z2,0,0,0,0,0,0,0,0,0,0,0,4.0,
